DebateINE   En política no se cometen errores| lo demás son consecuencias: RicardoAnayaC  ElDebateEstáEnMILENIO   FacebookLive,1,anaya
JoseAMeadeK le asi si,3,meade
DebateINE al bronco le tienen que ayudar y tratar de detenerlo antes que se le vaya la lengua,0,bronco
DebateINE JoseAMeadeK  nunca puede dejar de defender al peña y sigue diciéndose apartidista jajajajaja,0,meade
Ahí va el bravucón de RicardoAnayaC   Seguro que cuando vea a Trump le chupa el pito 🙄  DebateINE,0,anaya
Anaya otra ves desviando su respuesta  DebateINE,0,anaya
Pe pe pe pe per pera perameeeeee !!!   meade Debate2018 DebateMX debatesmx,3,debate
Ya quiero ver los nuevos screenshots de Anaya,1,anaya
¿Qué onda con los moderadores? Parecen de esas doñitas que te gritan en el metro. DebateINE,0,debate
"DebateINE se cansaron de compartir la imagen falsa de AMLO ""amenazando"" a López Dóriga ¿Qué dirán de esta imagen de Pepe Mid?",0,meade
100-T-C Cñor!!!!,3,na
@123piensa          @_Ser_Amor_            EPN y Meade Ladrónes y arrastrados de TRUMP| por las remesas| no así para defender a los migrantes!,0,meade
Maestra: ¿Entonces que significa lo que dice su diapositiva? Bronco: ahi lo dejamos al ratito contesto,0,bronco
DICELO EN FRANCES CHICKEN LITTLE DebateINE,0,anaya
Voy por lopezobrador_ AMLO DebateMx,1,amlo
Anaya es muy inteligente y astuto| dice lo que queremos escuchar| el problema es que no sabemos si actuará como debe ser,0,anaya
DebateINE Anaya si sabe contestar!  lo que no le preguntan!,0,anaya
DebateINE TUCAM con esta cara los veo,3,debate
DebateINE Una mala ortografía y errores ortográficos provoca que allá disléxicos no les suele gustar leer| y algunas veces presentan un vocabulario limitado. Leer con lentitud y mala memoria o dificultades para almacenar la información leída| verdad AMLO,3,debate
pinche moderadorrrr te voy a putear DebateINE,0,debate
JoseAMeadeK El mas preparado JoseAMeadeK  estamos contigo desde Sonora !!,1,meade
Ese moderador más parece provocador DebateINE,0,debate
DebateINE cito a Meade: no les volveremos a fallar 🤔,0,meade
¿Y tú libro de propuestas que no existe| Anaya?,0,anaya
Aplausos,3,debate
lopezobrador_ Mas alza de precios?,3,amlo
Insisto| votar por Anaya es como votar por él que va a la escuela cuando todos se ponen de acuerdo para no ir.,0,anaya
Ese moderador mamón debería tener un cronómetro igual o mínimo un reloj de arena del maratón DebateINE,0,debate
".JaimeRdzNL Tenemos que quitarnos la actitud del ""RAtón Chaparro""| vamos a hablar directo. creo que tenemos que hablar en el TLC no sólo de comercio| estoy hablando de negociar| sobre la expropiación de",0,bronco
"DebatesMx Me molesta que los ""moderadores"" interrumpen a los candidatos. A todos.",0,debate
"DebateINE  DebatePresidencial  DebatePresidencial2018 ""Yo si te respondo lo que JoseAMeadeK  no te respondió"" BUEEEEEEEEENA RicardoAnayaC",0,debate
DebateINE Anaya| eso lo dijo Ya AMLO,0,anaya
Te amo León Krauze DebateINE,1,debate
Lo vuelvo a decir estos moderadores están superando a los anteriores debateine,3,debate
DebateINE ay Bronco!,3,bronco
Quién es Pinky y quién es Cerebro???,3,debate
JaimeRdzNL,2,bronco
Ricardo Anaya trae el labio partido| le falta ver más box.,3,anaya
La curva de AMLO  -Leading indicator about respect.  DebateINE,1,amlo
Ya todos alav DebateINE,0,debate
Que se calle el pendejo. Nada más está interrumpiendo,0,debate
"JoseAMeadeK Sinceramente no creo que ninguno de los contendientes sepa como ponerle freno a  ni mucho decirle ""NO"".",3,debate
Mi compa RicardoAnaya ya va a entrar a modo perra DebateINE,0,anaya
Este moderador me agrada. Podrían decir que es algo agresivo| pero los hace llegar al punto y dejarse de rodeas| algo que yo pienso es necesario. DebateINE,1,debate
JoseAMeadeK  diciendo: PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME PERAME  DebateINE,3,meade
El puñetas de RicardoAnayaC sólo estudio el libro de Trump?,0,anaya
Le quieren dar golpe a por lo de las expropiaciones a amlo por similitud con Venezuela aunque seria justo que no se valla los negocios a beneficiar extranjeros debateine,0,amlo
DebateINE  ¿Pero cómo lo harás Anaya?  Me caga que le de un chingo de vueltas,0,anaya
Jajajajaja mi jefa diciendo que Anaya es Nazi.,0,anaya
"a Anaya le cuestionan si el estilo de ""atacar-atacar-atacar"" es realmente una buena opción  responde que esa postura se debe mantener con equilibrio",0,anaya
No contesta el Wero no sabe ni como RicardoAnayaC DebateINE,0,anaya
Margarita Zavala viendo cómo se están destrozando hasta con los moderadores. DebateINE,3,debate
Quédate con quién te vea como el bronco ve a meade  DebateINE DebatePresidencial,1,bronco
Esa estrategia no la tiene ni Obama DebateINE,3,debate
Cuando te mueres de coraje porque AMLObb no contesta la pregunta que le hiciste| pero te aguantas porque es el DebateINE,0,amlo
YO BOXEO| ASÍ VOY A CONFRONTAR A TRUMP -Anaya,0,anaya
JAJAJAJA| no mamar Bronco| N O M A M A R 😂,0,bronco
JoseAMeadeK  presidente.  MeadePresidente HidalgoConMeade SomosPRIHidalgo TendenciaDigitalPRIHidalgo,1,meade
"DebateINE ¿se equivocó el presidente Peña Nieto al invitar a Trump? --- pepe mid: ""no""| qué esperaban que respondiera si opina que EPN es un presidente honesto.",0,meade
Ejem!!!  era un debate o una entrevista colectiva? DebateiNE,0,debate
Lo moderadores de DebateINE pintan más energéticos y eso le da un atractivo especial. Ojalá mantengan el nivel,1,debate
En cierta parte lo están atacando| y no hay mejor manera de responder que demostrar que todo México está con López obrador.,1,amlo
DebateINE RT si consideras que ladycoralblanco tiene mas claras las ideas que los candidatos,3,debate
DebateINE CDMX que pedo con ese trueno estuvo más largo que el sismo,3,debate
ANAYA YA DI ALGO EN FRANCÉS| CON ESO GANAS,3,anaya
RicardoAnayaC Que chingon escribir en el debate| xd.,1,anaya
"Anaya: ""Relación de respeto| pero de respeto mutuo. Nos necesitan y mucho: seguridad| exportación de Texas. Relación de respeto de ida y vuelta"". DebateDelDebate EleccionesMexico Elecciones2018",3,anaya
Meade contesta lo que le preguntaron a AMLO| Anaya contesta lo que le preguntaron a Meade.!,0,anaya
DebateINE  AnayaPresidente,1,anaya
DebateINE,3,debate
DebateINE lo que debemos hacer es ya no hacer tratados con EUA que se chinguen  Hay demás países con los que hay que hacer negocios no sólo existe  estados unidos MEXICO es rico dejemos de regalar este  México,3,debate
Creo que AMLO confunde preguntas con “ataques”  Ojalá modifique| queremos escuchar respuestas de todos los candidatos. DebateINE,1,amlo
Anaya solo conoce la del misionero.,3,anaya
DebateINE Bien x Leon confronta y los para en seco.. parejos,1,debate
JoseAMeadeK Y tu no entiendes como funciona un debate,0,meade
-¿La cagaste con Trump| Meade? -Emmmm pues lopezobrador_   no responde y -Deme una respues.. -PÉRAMEPÉRAMEPÉRAME  DebateINE,3,debate
RicardoAnayaC  Ah chinga te lo acaban de preguntar y ya respondiste| eres un magazoooo,1,anaya
En que país hay remontadas tan impresionantes como la del Santos? DebateINE,3,debate
MeadePresidente,1,meade
¿Quién quiere la tonta texas? DebateINE,3,debate
Meade debió desmarcarse de EPN desde su precandidatura y no aprovecha las oportunidades de hacerlo que le presentan los periodistas. DebateINE,0,meade
y   muy bien DebateINE,1,debate
EnVivo Segundo Debate Presidencial JoseAMeadeK RicardoAnayaC lopezobrador_ JaimeRdzNL LaTvDeHoy,1,debate
DebateINE se pone violento| aguanta Meade,1,meade
El moderador es un pendejo DebateIne,0,debate
Deja en PAZ a mi bronco 🗡️,1,bronco
JoseAMeadeK fue a debatir o hacer publicidad y atacar a lopezobrador_? De verdad hasta parece que está grabando uno de sus spots.  siempre serán una porqueria y cínicos.,0,meade
Dijo Anaya que el si iba a contestar| ya pasaron casi 2 minutos y no ha contestado.,0,anaya
Lopez obrador simplemente no sabe contestar lo que le preguntan| todo lo reduce a las encuestas. DebateINE,0,amlo
Moderador: Está consciente de lo que provocará al terminar el tratado de libre comercio? Amlo: Estamos arriba en las encuestas  Todos:  DebateINE,0,amlo
DebateINE  y el debate? Que horrible formato| No hay debate en el debate,0,debate
Ahí nomas DebateINE DebateDelDebate AMLO,1,amlo
Medible*,3,debate
DebateINE el único que sabe de lo que habla! RicardoAnayaC AnayaPresidente,1,anaya
Hasta ahora va ganado el debate León Krauze DebateINE,1,debate
Viendo el Segundo Debate Presidencial de Mexico 🇲🇽  DebateINE ,1,debate
AnayaPresidente Presidenciales2018 DebateINE RicardoAnayaC,1,anaya
Como no va a respetar RicardoAnayaC a Donald Trump y ser sumiso de USA si su vida se la ah pasado en Atlanta! No necesitamos eso para el país. TodosConAMLO DebateINE,0,anaya
Dice JoseAMeadeK que Peña Nieto no se equivocó al invitar a  a Los Pinos. ¿Le va a costar? DebateDelDebate,0,meade
.  JoseAMeadeK,3,meade
JaimeRdzNL en vez de ir a un debate piensa que va a un Standup|  deberías de contratarlo.   DebateINE Elecciones2018 DebatePresidencial,0,bronco
DebateINE JoseAMeadeK por eso gano Trump| por que Peña lo invito| fue el detonante de su victoria,0,meade
Fue terrible pero estuvo bien. - Meade !QUE NO MAME¡. Así en mayúsculas.,0,meade
TodosConAMLO DebateINE,1,amlo
Oye déjame decirte acabar de decir el Choro que me aprendí DebateINE,3,debate
Muy verdes los moderadores del DebateINE   deben ser más objetivos| que no se les note sus preferencias y sobre todo ecuanimidad y que dejen hablar. No dejan.,0,debate
Bien por los moderadores| acotan a los candidatos DebateINE,1,debate
"Anaya anda muy ""la paz mundial"" y así DebateiNE",0,anaya
DebateINE,2,debate
la carteraaaaaaaaaaa hahahahahaha DebateINE,1,amlo
Anaya no sabe que contestar y desvía la atención hacia amlo. DebateINE,0,anaya
“Voy a cuidar mi cartera” jajajajajajajajajajaja  DebateINE,1,amlo
Jajajaja| la cartera de López Obrador jajajaja,1,amlo
Voy a cuidar mi cartera! 😂 DebatePresidencial2018 AMLO,1,amlo
lopezobrador_ representa la política de Echeverria Álvarez de los 70's| MeadePresidente DebateINE,3,na
Sigue el DebateINE en vivo por todas las emisoras de la red,3,debate
“Voy a cuidar mi cartera”  Que pendejo eres AMLO,0,amlo
Ya empezó Anaya a tirarle a AMLO😂 DebateINE,0,anaya
Voy a cuidar mi cartera. tomaesaputo debateINE,0,anaya
Cuando León esta más preparado que Anaya 😱,0,anaya
Yo también cuidaría mi cartera si se me acerca el Anaya.  DebateINE,1,amlo
Que es este chiste de DebateINE,0,debate
Jajaja y empezaron los memes,0,debate
Anaya ya empezo a sacar los screenshot DebatePresidencial DebatesMx,2,anaya
AMLO: Vamo' a conducirnos con dignidá'   Moderadores: pfff   Anaya: Vamos a conducirnos con dignidad.   Moderadores: 👏👏👏👏,1,amlo
lopezobrador_ TodosConAMLO,1,amlo
Jajajajajajajajaja no mames amlo jajajaja DebateINE,1,amlo
Me interesa qué pasa mientras está el segundo DebateINE. Ojalá que el dólar no suba más| que el presidente acepte acuerdos que obviamente no le convienen y que más países investiguen lavado de dinero de RicardoAnayaC,3,na
Venga Bronco! jajajaja DebateINE,1,bronco
Voy a cuidar mi cartera!!!!! DebateINE AMLO bebé para presidente!!!,1,amlo
tenemos que rescatar el campo| ser auto suficiente y no nos importará cualquier amenaza dice lopezobrador_ en lopezobrador_ debateOchoTv,1,amlo
JoseAMeadeK 💯,1,meade
Voy a cuidar mi cartera sabias palabras de AMLO DebateINE,1,amlo
Cuídense las carteras 😂😂😂😂  DebateINE,1,amlo
lopezobrador_ JoseAMeadeK si ya los aleccionaron bien pero este debate es tan confrontador| eso de que Anaya se le pare enfrente a Obrador es muy muy provocador..,0,anaya
Voy a guardar la cartera jajajajaja se la rifó AMLO DebateINE,1,amlo
"DebateINE DebatesMx  El Bronco ""Amor y Paz con su corazón negro"" ""El otro tiene a sus hijos en el extranjero"" ""El otro estequien es???",3,na
"JaimeRdzNL cantándoles a los candidatos ""Amor de tres"" DebateINE",3,bronco
Jajja,3,na
Jajajajajajaja  Jajajajajajaja C Mamut lopezobrador_,0,amlo
RicardoAnayaC se va con todo contra lopezobrador_ pero él responde| que tiene que cuidar la cartera  DebateINE,1,amlo
La mejor opción es sin duda JoseAMeadeK pero estar en el PRI no le ayuda,1,meade
"ENVIVO En materia de seguridad| Estados Unidos nos necesita y mucho. Queremos una relación de respeto mutuo| de ida y vuelta""| RicardoAnayaC  DebateINE",1,anaya
Ya me lo andaban cartereando. DebateINE,3,na
Lo veo parejo en preguntas recias a cada candidato| creo los exige y vemos lo mejor o peor de ellos por ejemplo a amlo casi le acaba de rogar que hable porque no tiene argumentos para ningún cuestionamiento,3,na
JAJAJAJAJAJAJA TE QUIERO MUCHO lopezobrador_,1,amlo
RicardoAnayaC vuelve a mentir sobre la inversión y luego se queja de  lo desmiente,0,anaya
Anaya que puede decir si vive en Atlanta 🤔 DebateINE,0,anaya
"Obrador: ""Voy a cuidar mi cartera"" DebateINE DebatePresidencial2018",2,amlo
debateine hay dios otra vez empezo con sus ataques anaya ya no sabe como conseguir votos,0,anaya
DebateINE Anaya no quiere soltar a AMLO y cuida su cartera jajajaja 😎,0,anaya
En el SegundoDebate RicardoAnayaC si tiene el valor de enfrentar directamente a . No importa si se tienen que romper los acuerdos para mantener la dignidad del mexicano. JuntosconAnaya,1,anaya
"Elecciones2018 ""Voy a cuidar mi cartera""| AMLO cuando se le acercó RicardoAnayaC",1,amlo
Que onda con la respuesta de Meade (invitación Trum por Peña Nieto),0,meade
"AMLO: ""Voy a esconder mi cartera| no te me acerques mucho""  DebateINE",1,amlo
Eso es verdad Bronco muy bien DebateINE,1,bronco
DebateINE completamente de acuerdo Sr. Obrador. Y ahí va Anaya a tratar de fastidiar | y que cuando tú no has podido contestar de tus nexos con la mafia?,0,amlo
Voy a cuidar mi cartera dice AMLO a RicardoAnayaC Jajajajajajaja     DebateINE,1,amlo
DebatesMx cuidado con la cartera compa,3,na
Che amlo ridículo😂,0,amlo
debate,2,meade
En cualquier momento se van a soltar un putazo en la cara con la dinámica de| DebateINE,3,na
Ya se llevan con los papás? JAJAJAJJAJAJJA che chicken little DebateINE,3,debate
Porque bronco dice tanta pendejada?🤦🏼‍♀️,0,bronco
Muy bien lopezobrador_ cuidando su cartera| haría lo mismo!!! DebateINE,2,amlo
Jajajajaja| Obrador muy propio escondiendo su cartera de las manos de Anaya.  DebateINE,2,amlo
JAJAJAJJA ALÉJATE VOY A CUIDAR MI CARTERA MMMM VOY A VOTAR POR AMLO MMM SIP,2,amlo
AMLO: Si producimos todo en México no necesitaremos importar nada.  Fomentemos la producción de árboles de dinero mejor.,3,amlo
A mí que Anaya me robe la cartera| el calzón| la virginidad y lo que quiera| la vdd DebateINE,2,anaya
"DebateINE JAJAJAJA. ""Aguas con la cartera"". Amlo",2,amlo
Voy a cuidar mi cartera. Se la baño AMLO. Jajajaja,2,amlo
DebateINE,2,debate
Me gusta el tono de  en el DebateINE. Debo reconocer que me sorprende| gratamente. FB,2,debate
¿Esta vez si se van a armar los putazos? DebateINE,2,debate
Que ridículo AMLO con su carterita DebateIne,2,amlo
Que dijo el bronco?DebateINE,2,bronco
La verdad es que ya es un fastidio escuchar a RicardoAnayaC querer meter a AMLO en cualquier tema. Danos tus propuestas!,0,anaya
Anaya sigue quedando como un bravucón.,0,anaya
JoseAMeadeK ¿Volverá??! ¿Cuándo lo demostró???,2,meade
Casi se va del debate lopezobrador_ cuando se le acercaba RicardoAnayaC. El miedo no anda en burro.,2,na
Bronco:  Este wey quiere calmar a trump y todavía tiene a sus chamacos en usa | que no mame debate2018,0,bronco
¡No se la esperaba lopezobrador_ ! ¡Hazte para allá RicardoAnayaC  ! debateINE,2,anaya
Guarden su cartera!!! DebateINE,2,na
DebatesMx le llegó la juventud a AMLO,3,na
Escondan sus carteras JoseAMeadeK JaimeRdzNL lopezobrador_ SegundoDebate,2,na
"DebateINE ""Voy a cuidar mi cartera"" 😂😂😂 tome su like",2,debate
La neta!,2,na
Ya pelen al independiente DebateINE,2,debate
DebateINE voy a cuidar mi cartera 😂,2,debate
Ninguno de los tres podrá hablar con Trump JaimeRdzNL DebateINE,3,na
“Cuando fuiste jefe de gobierno la inversión se desplomó” le dice RicardoAnayaC a lopezobrador_. “Voy a Cuidar mi cartera”| le responde el candidato de MORENA SegundoDebateINE,2,na
Chingas el gasparin ya se acercó a AMLO y guardó su cartera ja ja ja lo bueno es que no hizo uso de sus dotes de boxeador !  DebateINE,2,na
Apocalipsis. No mms que AMLO es el que más concreto fue en sus respuestas!! DebateINE,1,amlo
Voy a esconder mi cartera ESO ES TODOOOO lopezobrador_,2,amlo
lopezobrador_ no le supo responder a JoseAMeadeK Su respuesta fue rajona y evasiva| no digna de un candidato a la presidencia. Ahora a todo lo que no sepa o no quiera responder va a decir que lo están atacando y que no v a caer en provocaciones? 👎🏼 DebateINE Elecciones2018,0,amlo
De eso de vender aire| tú sabes bastante Quiquín,2,na
DebateINE mi cartera 🤣AMLO,2,amlo
Y JoseAMeadeK y RicardoAnayaC se pasean  por el set.  Ya se unión al paseillo el JaimeRdzNL  DebateINE,3,na
Pinche AMLO cagado. DebateINE,0,amlo
Anaya y sus cartulinas 😍  DebateINE,0,anaya
"😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 DebateINE ""voy a cuidar mi cartera"" ay no mames| hasta se me pasó el susto",2,debate
El Bronco debío tirar el micro en esta intervención DebateINE,2,bronco
Ya estoy esperando los memes del DebatePresidencial2018 hora😂🙌,2,na
Que le Digan al viejito de lopezobrador_ que despierte| que le digan que ya inicio el debate.         midepresidente,0,amlo
“A los tiranos no se les apacigua. A los tiranos se les enfrenta.” DebateINE NuevoLeonConAnaya AnayaPresidente AnayaMiGallo RicardoAnayaC,1,anaya
MujeresConAnaya EquipoKenia DeFrenteAlFuturo,1,anaya
Voy a cuidar mi cartera lopezobrador_ a RicardoAnayaC en el DebateINE,2,na
DebateINE siii cuida bien la cartera obrador y mas cuando se te acerquen ya sea Meade o Anaya ajajaja,2,amlo
Voy a cuidar mi cartera  AMLO cuando se le acerca Anaya jajaja,2,amlo
Las propuestas bien fundamentadas de JoseAMeadeK que nos hacer reflexionar para tener un voto útil MeadePesidente,1,meade
No puedo con este personaje| en verdad que esta persona es tan ignorante| que triste que lo tomen de candidato a la presidencia. DebateINE,2,na
lopezobrador_ Ya no haya ni qué pensar este pobre hombre !! tan desesperado que está que por que le va a quitar la pensión !!  ya no lo sigan crucificando a pesar que es un corrupto Ladrón !!,3,na
Jajajajja el Bronco trae un desvergue| el quiere putazos.,0,bronco
Como se controlan para no reírse los que están  en el debate jajaja  DebateINE,2,na
DebateINE yo no deseo un presidente Payaso| lamentable la actitud del candidato de morena,0,amlo
Jajaja la cartera DebateINE,2,amlo
DebateINE  si lo están viendo| agarren su cartera| no se salva ninguno.,2,amlo
lopezobrador_ Que pendejo no tiene ni puta idea de comercio exterior!!!,0,amlo
Pa’que cuidas tu cartera| si traes 20 pesillos  AMLO DebatePresidencial,2,amlo
JaimeRdzNL es esa amiga que está en el chisme y quiere ver el mundo arder sin aportar nada JAJSJAJSJA,2,bronco
Se debe fortalecer la economía nacional| el mercado interno; rescatar al campo y ser autosuficientes| no apostar a la compra de gasolinas en el extranjero y en esa medida vamos a hacer fuertes y no va a importar amenazas de gobiernos extranjeros: lopezobrador_,3,na
RicardoAnayaC MIENTES COMO SIEMPRE cuando lopezobrador_ gobernó al D.F. se incrementó la INVERSION y aumentaron los empleos como siempre MUESTRAS ESTADISTICAS FALSAS todosconamlo,1,amlo
Ese Andres Manuel es un loquillo 😂 cuidar la cartera jajajajaja DebateINE,2,amlo
lopezobrador_ JAJAJAJAJAJA mi cabecita de algodón se lo chingo bonito.,2,amlo
JaimeRdzNL  👏👏👏👏 un buen chingadazo a RicardoAnayaC  al hablar de sus hijos| los cuales viven en estados unidos.,0,anaya
JAJAJAJAJAJAJAJAJAJA pinche bronco se la mamo diciendo que los hijos de Anaya siguen en Atlanta. Tienes mi voto ok bb JaimeRdzNL ??? debateINE,1,bronco
Gracias a  por insistir en que los candidatos JoseAMeadeK RicardoAnayaC lopezobrador_  respondan concretamente las preguntas! DebateINE,2,na
Venga RicardoAnayaC DebateINE AnayaPresidente,1,anaya
DebateINE 😑,2,debate
El Bronco se rifó con su comentario 😂,1,bronco
AMLO habla de no importar gasolina y mientras que con agua y vapor o que se va a mover o importarla de otro pais? DebateINE,0,amlo
AMLO se lleva el debate desde ya. Eso de guardar la cartera para que Anaya no sé la robe| fue de CRACK 😂 DebateINE,2,amlo
Jajaja y Lopez Obrador le da un pase a Anaya Cuando lo cuestiona de frente todos estábamos mas al pendiente de lo que dijo el Peje que de lo que Anaya hablaba,3,na
lopezobrador_ RicardoAnayaC Jajajajaja| buenísimo!!,3,na
Anaya ya vas a empezar? Deberías de ir a un psiquiatra| la mitomanía es una enfermedad| atiéndete werito. TodosConAMLO,1,amlo
Me duele pero así como esta el país pareciera que necesitamos un Trump y no a ninguno de estos candidatos. No hay a cual irle. DebateINE,3,na
DebateINE Elecciones2018  El Bronco tiene un punto contra  RicardoAnayaC  cAnaya,2,bronco
Voy a cuidar mi cartera jajajajaaja DebateINE,2,debate
Wow me sorprendio el bronco con eso de amor y paz y los hijos en eua,0,bronco
AMLO se saca la cartera y la guarda muy bien cuando Anaya se le acerca retadoramente.. jajajaj   AMLO se la sabe.,2,amlo
"DebateINE""Voy a cuidar mi cartera"" Ese Amlo  tremendo cabronazo. Estáis que flipas.",2,amlo
Lo bueno que si gana AMLO| tendremos una fábrica de memes.,0,amlo
AMLO diciéndole a Anaya que va a cuidar su cartera cuando este se le acerca| con eso se ganó mi voto.,2,amlo
TodosConAMLO DebateINE,1,amlo
Qué le pasa a López? Se siente amenazado? Su lenguaje corporal lo dice todo. No creo que le vayan a golpear (físicamente). DebateINE,0,amlo
El Bronco dice que todo esto es cu=ulpa de los otros tres:D :D,2,bronco
Golpe bajo del bronco a Anaya “quieres negociar con trump y tus hijos están allá”,2,anaya
Mal el formato de posicion física de los candidatos| se presta a confrontación DebateINE,3,na
Ya está sacando las cifras y los libros y el francés| PERO YO NO VEO SUS CARTULINAS COMO EL DEBATE PASADO| NO HICIERON LA TAREA O QUÉ| CHAMACOS!  DebateINE,3,na
Con apoyar el desarrollo del campo| ¿AMLO se refiere a subsidiarlo y congelar los precios? Sí. DebatePresidencial,3,amlo
Pinche JaimeRdzNL les dice sus verdades a todos los que estan ahi| los deja en ridiculo,2,bronco
RicardoAnayaC Ya deja de hablar de gobiernos pasados x esos estamos como estamos x culpa de malos gobernantes | menor responde sin rodeos,3,na
Voy a cuidar mi cartera JAJAJAJAJA AMLOVE DebateINE,2,amlo
¿Qué le da valor a  para interrumpir y tratar de esa manera a los candidatos? Es un moderador| no un fiscal ni un inquisidor. DebateINE JoseAMeadeK RicardoAnayaC JaimeRdzNL,3,na
Jajaja AMLO haber cómo lo explicas ya vez no tienes ni que decir un hecho por supuesto que mi voto no es para ti.,2,amlo
Que guarde la cartera AMLO porque RicardoAnayaC  se la puede robar,2,amlo
Es neta que lopezobrador_ es candidato?,0,amlo
Me lo perdí estas reuniones laborales. Ah pero recuerdo que igual ni dan propuestas debateINE,3,na
DebateINE Jajajaja| amor y paz con corazón negro| el que encarará al bully de EU| con sus hijos en EU y el bronco| con su plan secreto de dictador jejeje,3,na
DebateINE faltan mejores respuestas a los candidatos| como siempre circo| maroma y teatro,2,debate
Ya empezó el chiquen lirul con sus imágenes DebateINE,2,debate
moderen el ego| conductores DebateINE,2,na
Podemos no estar de acuerdo con AMLO pero eso de la cartera estuvo 👌🏻jajaja,2,amlo
elmiados DebateINE  es el quesito de puerco,0,na
lopezobrador_ RicardoAnayaC Total falta de respeto,2,na
Cuando tienes tu relevo a la mano por si tienes que ir al baño 👌🏼DebateINE,2,na
DabateINE. “Voy a cuidad mi cartera”| dice lopezobrador_ frente a RicardoAnayaC qué le reprocha que durante el Gobierno del DF “no aumentó la inversión”,2,amlo
FundacionColosioHidalgo HidalgoConMeade🇲🇽,3,na
Jajajaja AMLO le esconde su cartera a Ricardo Anaya XD esto está poniéndose buenon  DebateINE,2,amlo
¿La pregunta es decir su nombre? DebateINE  Ya se parece a Meade,3,na
Otra vez Anaya atacando a lopezobrador_,0,anaya
"DebateINE lo mejor de la Noche fue AMLO exclamando: ""Voy a cuidar mi cartera "" frente a Anaya",2,amlo
DebateINE Qué tal cuando Anaya se acercó a Amlo?? Estuvo bueno ese momento,2,na
DebateINE mecuidolacartera eso amlove super bien aplicada,2,debate
A los tiranos se les enfrenta| quiero ser un presidente que se comporte con dignidad': RicardoAnayaC  DebateINE,2,anaya
AMLOVE usa cartera de velcro. &lt;3  DebateINE,2,amlo
TodosConAMLO,1,amlo
Cuando lopezobrador_ habla de autosuficiencia hablará de nacionalismo o un intento de peronismo? aunque de acuerdo con las refinerias DebateINE,3,amlo
Este tal Diego si estudio su pregunta y dominó sus nervios!!  DebateINE,2,debate
Wowwwwww neta puedes decir wowwwww,2,na
El pensamiento neocolonialista no entiende de soberanía. Sea ésta alimentaria| política y económica. Me da gusto que lopezobrador_ proponga la soberanía y no solo por cuestiones de seguridad nacional| sino por dignidad y orgullo. ❤️🇲🇽,1,amlo
Anaya quiere robarle la cartera a AMLO DebateEnTD,2,anaya
Mientras tanto MargaritaZavala en el DebateINE,3,na
DebateINE  OpiniónPlanisferio18,3,debate
lopezobrador_ RicardoAnayaC 😂😂😂,2,na
En la vida yo soy AMLO y tu eres mi cartera ❤️,2,amlo
Anaya Presidente y Meade Secretario de Hacienda| ¿se podrá? DebateINE,3,na
EleccionesMexico2018  Anaya afirma que durante la Jefatura de Gobierno de AMLO la inversión se cayó en la Ciudad.,3,amlo
JoseAMeadeK Todo repites pendejo!!,0,meade
JaimeRdzNL asegura que sus rivales le mienten al pueblo de Mexico | no van a enfrentar a  DebateINE Elecciones2018 twitteroax Mexico México,3,bronco
Voy a guardar mi cartera 🤣  DebateINE,2,debate
Lenguaje corporal entre Anaya y AMLO.,2,na
Este 1 de julio apostemos juntos a la: modernidad| certidumbre| empleos| fortaleza económica. ¡Construyamos un mejor futuro para todos!  HoyGanaNuevaAlianzaYMeade  DebateINE,3,meade
Así como AMLO  esconde su cartera| yo ya voy a esconder mi corazón pa que nadie  me lo robe.  DebateINE,2,na
El RicardoAnayaC,2,anaya
DebateINE tooooing jajaja Insolting and Unapseptabol,2,debate
Yo cuando el bronco le dijo a anaya que tenia sus hijos en EU DebatesMx 😂😂😂😂,2,na
Guarden las carteraaas 😂😂😂 AMLO,2,amlo
Aquí les va mi comentario del DebateINE.  no está nada mal! Jajaja guapo,2,na
1er round ¡Ricardo Anaya será Presidente!  MexicanosAlFrente DebateINE   AnayaPresidente VotoMx,1,anaya
DebateINE yo tengo 7 planes A 🤔,2,debate
Podrían preguntarle a lopezobrador_ de qué trabajo en los últimos doce años y donde está el lider del 132,2,amlo
Meade el mejor y tiene que ser presidente| que chingue su madre AMLO. DebateINE,0,meade
RicardoAnayaC  Que pasó ya te están echando montón.,2,anaya
lopezobrador_ ni como ayudarte,0,amlo
No mms anaya que puta hueva preparar una exposición Uno llega a cantinflear y ya lo demás dios dira. 😒,0,anaya
Anaya es el típico dude que cada rato saldría en,2,anaya
DebatesMx,2,debate
Cambio en el DebateINE   Sale  ---&gt; &lt;--- Entra,2,debate
DabateINE básicamente no responden claramente los candidatos SegundoDebate,3,na
"Ese Bronco es re divertido| no aporta pero se saca unas buenas: ""Anaya habla de pararle su carro a Trump pero tiene a sus hijos viviendo en EU"" jajajaja DebateINE",2,bronco
DebatePresidencial DebatesMx  DebateINE hora  DebateINE,2,debate
"Que hueva la campaña de Anaya básicamente es ""no soy AMLO""| ""AMLO es malo"" y se la están tragando toditita.",2,anaya
Margarita tráeme otra cheve bien helada   DebateINE,2,debate
